X,Z
80.64612306,7.146918459
80.80550275,7.170825413
80.96488244,7.194732366
81.12426213,7.21863932
81.28364182,7.242546273
81.44302151,7.266453227
81.6024012,7.29036018
81.76178089,7.314267134
81.92116058,7.338174087
82.08054027,7.362081041
82.23991996,7.385987994
82.39929965,7.409894947
82.55867934,7.433801901
82.71805903,7.457708854
82.87743872,7.481615808
83.03681841,7.507889659
83.1961981,7.54204245
83.35557779,7.57619524
83.51495748,7.610348031
83.67433717,7.644500822
83.83371686,7.678653613
83.99309655,7.712806403
84.15247624,7.746959194
84.31185593,7.781111985
84.47123562,7.815264775
84.63061531,7.849417566
84.789995,7.883570357
84.94937469,7.917723147
85.10875438,7.951875938
85.26813407,7.986028729
85.42751376,8.020181519
85.58689345,8.05433431
85.74627314,8.088487101
85.90565283,8.122639891
86.06503252,8.156792682
86.22441221,8.190945473
86.3837919,8.225098263
86.54317159,8.259251054
86.70255128,8.293403845
86.86193097,8.327556635
87.02131066,8.361709426
87.18069035,8.395862217
87.34007004,8.430015008
87.49944972,8.464167798
87.65882941,8.498320589
87.8182091,8.53247338
87.97758879,8.56662617
88.13696848,8.600778961
88.29634817,8.634931752
88.45572786,8.669084542
88.61510755,8.703237333
88.77448724,8.737390124
88.93386693,8.771542914
89.09324662,8.805695705
89.25262631,8.839848496
89.412006,8.874001286
89.57138569,8.908154077
89.73076538,8.942306868
89.89014507,8.976459658
90.04952476,9.010612449
90.20890445,9.04476524
90.36828414,9.07891803
90.52766383,9.113070821
90.68704352,9.147223612
90.84642321,9.181376402
91.0058029,9.215529193
91.16518259,9.249681984
91.32456228,9.283834775
91.48394197,9.317987565
91.64332166,9.352140356
91.80270135,9.386293147
91.96208104,9.420445937
92.12146073,9.454598728
92.28084042,9.488751519
92.44022011,9.522904309
92.5995998,9.5570571
92.75897949,9.591209891
92.91835918,9.625362681
93.07773887,9.659515472
93.23711856,9.693668263
93.39649825,9.727821053
93.55587794,9.761973844
93.71525763,9.796126635
93.87463732,9.830279425
94.03401701,9.864432216
94.1933967,9.898585007
94.35277639,9.932737797
94.51215608,9.966890588
94.67153577,10.00104338
94.83091546,10.03519617
94.99029515,10.06934896
95.14967484,10.10350175
95.30905453,10.13765454
95.46843422,10.17180733
95.62781391,10.20596012
95.7871936,10.24011291
95.94657329,10.2742657
96.10595298,10.30841849
96.26533267,10.34257129
96.42471236,10.37672408
96.58409205,10.41087687
96.74347174,10.44502966
96.90285143,10.47918245
97.06223112,10.51866933
97.22161081,10.56648324
97.3809905,10.61429715
97.54037019,10.66211106
97.69974987,10.70992496
97.85912956,10.75773887
98.01850925,10.80555278
98.17788894,10.85336668
98.33726863,10.90118059
98.49664832,10.9489945
98.65602801,10.9968084
98.8154077,11.04462231
98.97478739,11.09243622
