X,Z
125.0483092,40.21449275
125.1552795,40.24658385
125.2622498,40.27867495
125.3692202,40.31076605
125.4761905,40.34285714
125.5831608,40.37494824
125.6901311,40.40703934
125.7971014,40.43913043
125.9040718,40.47122153
126.0110421,40.50276052
126.1180124,40.52950311
126.2249827,40.55624569
126.3319531,40.58298827
126.4389234,40.60973085
126.5458937,40.63647343
126.652864,40.66321601
126.7598344,40.68995859
126.8668047,40.71670117
126.973775,40.74344375
127.0807453,40.77018634
127.1877157,40.79692892
127.294686,40.8236715
127.4016563,40.85041408
127.5086266,40.87715666
127.615597,40.90389924
127.7225673,40.93064182
127.8295376,40.9573844
127.9365079,40.98412698
128.0434783,41.01086957
128.1504486,41.03761215
128.2574189,41.06435473
128.3643892,41.09109731
128.4713596,41.11783989
128.5783299,41.14458247
128.6853002,41.17132505
128.7922705,41.19806763
128.8992409,41.22481021
129.0062112,41.2515528
129.1131815,41.27829538
129.2201518,41.30503796
129.3271222,41.33178054
129.4340925,41.35852312
129.5410628,41.3852657
129.6480331,41.41200828
129.7550035,41.43875086
129.8619738,41.46549344
129.9689441,41.49223602
130.0759144,41.51897861
130.1828847,41.54572119
130.2898551,41.57246377
130.3968254,41.59920635
130.5037957,41.62594893
130.610766,41.65269151
130.7177364,41.67943409
130.8247067,41.70617667
130.931677,41.73291925
131.0386473,41.75966184
131.1456177,41.78640442
131.252588,41.813147
131.3595583,41.83988958
131.4665286,41.86663216
131.573499,41.89337474
131.6804693,41.92011732
131.7874396,41.9468599
131.8944099,41.97360248
132.0013803,42.00034507
132.1083506,42.02708765
132.2153209,42.05383023
132.3222912,42.08057281
132.4292616,42.10731539
132.5362319,42.13405797
132.6432022,42.16080055
132.7501725,42.18754313
132.8571429,42.21428571
132.9641132,42.2410283
133.0710835,42.26777088
133.1780538,42.29451346
133.2850242,42.32125604
133.3919945,42.34799862
133.4989648,42.3747412
133.6059351,42.40148378
133.7129055,42.42822636
133.8198758,42.45496894
133.9268461,42.48171153
134.0338164,42.50845411
134.1407867,42.53519669
134.2477571,42.56193927
134.3547274,42.58868185
134.4616977,42.61542443
134.568668,42.64216701
134.6756384,42.66890959
134.7826087,42.69565217
134.889579,42.72239476
134.9965493,42.74913734
135.1035197,42.77587992
135.21049,42.8026225
135.3174603,42.82936508
135.4244306,42.85610766
135.531401,42.88285024
135.6383713,42.90959282
135.7453416,42.9363354
135.8523119,42.96307798
135.9592823,42.98982057
136.0662526,43.01656315
136.1732229,43.04330573
136.2801932,43.07004831
136.3871636,43.09679089
136.4941339,43.12353347
136.6011042,43.15027605
136.7080745,43.17701863
136.8150449,43.20376121
136.9220152,43.2305038
137.0289855,43.25724638
137.1359558,43.28398896
137.2429262,43.31073154
137.3498965,43.33747412
137.4568668,43.3642167
137.5638371,43.39095928
137.6708075,43.41770186
137.7777778,43.44444444
137.8847481,43.47118703
137.9917184,43.49792961
138.0986888,43.50870783
138.2056591,43.51814639
138.3126294,43.52758495
138.4195997,43.53702351
138.52657,43.54646206
138.6335404,43.55590062
138.7405107,43.56533918
138.847481,43.57477774
138.9544513,43.5842163
139.0614217,43.59365485
139.168392,43.60309341
139.2753623,43.61253197
139.3823326,43.62197053
139.489303,43.63140909
139.5962733,43.64084764
139.7032436,43.6502862
139.8102139,43.65972476
139.9171843,43.66916332
140.0241546,43.67860188
140.1311249,43.68804043
140.2380952,43.69747899
140.3450656,43.70691755
140.4520359,43.71635611
140.5590062,43.72579467
140.6659765,43.73523322
140.7729469,43.74467178
140.8799172,43.75411034
140.9868875,43.7635489
141.0938578,43.77298746
141.2008282,43.78242601
141.3077985,43.79186457
141.4147688,43.80130313
141.5217391,43.81074169
141.6287095,43.82018025
141.7356798,43.8296188
141.8426501,43.83905736
141.9496204,43.84849592
142.0565908,43.85793448
142.1635611,43.86737304
142.2705314,43.87681159
142.3775017,43.88625015
142.484472,43.89568871
142.5914424,43.90512727
142.6984127,43.91456583
142.805383,43.92400438
142.9123533,43.93344294
143.0193237,43.9428815
143.126294,43.95232006
143.2332643,43.96175862
143.3402346,43.97119717
143.447205,43.98063573
143.5541753,43.99007429
143.6611456,43.99951285
143.7681159,44.00895141
143.8750863,44.01838996
143.9820566,44.02782852
144.0890269,44.03726708
144.1959972,44.04670564
144.3029676,44.0561442
144.4099379,44.06558275
144.5169082,44.07502131
144.6238785,44.08445987
144.7308489,44.09389843
144.8378192,44.10333699
144.9447895,44.11277555
145.0517598,44.1222141
145.1587302,44.13165266
145.2657005,44.14109122
145.3726708,44.15052978
145.4796411,44.15996834
145.5866115,44.16940689
145.6935818,44.17884545
145.8005521,44.18828401
145.9075224,44.19772257
146.0144928,44.20716113
146.1214631,44.21659968
146.2284334,44.22603824
146.3354037,44.2354768
146.4423741,44.24491536
146.5493444,44.25435392
146.6563147,44.26379247
146.763285,44.27323103
146.8702553,44.28266959
146.9772257,44.29210815
147.084196,44.30154671
147.1911663,44.31098526
147.2981366,44.32042382
147.405107,44.32986238
147.5120773,44.33930094
147.6190476,44.3487395
147.7260179,44.35817805
147.8329883,44.36761661
147.9399586,44.37705517
148.0469289,44.38649373
148.1538992,44.39593229
148.2608696,44.40537084
148.3678399,44.4148094
148.4748102,44.42424796
148.5817805,44.43368652
148.6887509,44.44312508
148.7957212,44.45256363
148.9026915,44.46200219
149.0096618,44.47144075
149.1166322,44.48087931
149.2236025,44.49031787
149.3305728,44.49975642
149.4375431,44.50919498
149.5445135,44.51863354
149.6514838,44.5280721
149.7584541,44.53751066
149.8654244,44.54694921
149.9723948,44.55638777
150.0793651,44.56582633
150.1863354,44.57526489
150.2933057,44.58470345
150.4002761,44.594142
150.5072464,44.60358056
150.6142167,44.61301912
150.721187,44.62245768
150.8281573,44.63189624
150.9351277,44.64133479
151.042098,44.65077335
151.1490683,44.66021191
151.2560386,44.66965047
151.363009,44.67908903
151.4699793,44.68852758
151.5769496,44.69796614
151.6839199,44.7074047
151.7908903,44.71684326
151.8978606,44.72628182
152.0048309,44.73572038
152.1118012,44.74515893
152.2187716,44.75459749
152.3257419,44.76403605
152.4327122,44.77347461
152.5396825,44.78291317
152.6466529,44.79235172
152.7536232,44.80179028
152.8605935,44.81122884
152.9675638,44.8206674
153.0745342,44.83010596
153.1815045,44.83954451
153.2884748,44.84898307
153.3954451,44.85842163
153.5024155,44.86786019
153.6093858,44.87729875
153.7163561,44.8867373
153.8233264,44.89617586
153.9302968,44.90561442
154.0372671,44.91505298
154.1442374,44.92449154
154.2512077,44.93393009
154.3581781,44.94336865
154.4651484,44.95280721
154.5721187,44.96224577
154.679089,44.97168433
154.7860594,44.98112288
154.8930297,44.99056144
155,45
